timestamp, utilization.gpu [%], utilization.memory [%], power.draw [W], memory.used [MiB]
2026/02/15 15:49:56.940, 80 %, 2 %, 51.74 W, 645 MiB
2026/02/15 15:49:58.940, 81 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:50:00.941, 84 %, 2 %, 51.84 W, 645 MiB
2026/02/15 15:50:02.941, 78 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:50:04.941, 79 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:50:06.941, 79 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:50:08.942, 78 %, 2 %, 51.60 W, 645 MiB
2026/02/15 15:50:10.942, 80 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:50:12.942, 79 %, 2 %, 51.51 W, 645 MiB
2026/02/15 15:50:14.942, 79 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:50:16.942, 83 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:50:18.943, 77 %, 2 %, 51.50 W, 645 MiB
2026/02/15 15:50:20.943, 74 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:50:22.943, 80 %, 2 %, 51.57 W, 645 MiB
2026/02/15 15:50:24.943, 81 %, 2 %, 51.71 W, 645 MiB
2026/02/15 15:50:26.943, 75 %, 2 %, 51.64 W, 645 MiB
2026/02/15 15:50:28.944, 81 %, 2 %, 51.55 W, 645 MiB
2026/02/15 15:50:30.944, 81 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:50:32.944, 67 %, 2 %, 51.62 W, 645 MiB
2026/02/15 15:50:34.944, 81 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:50:36.945, 77 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:50:38.945, 77 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:50:40.945, 82 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:50:42.945, 80 %, 2 %, 51.58 W, 645 MiB
2026/02/15 15:50:44.945, 74 %, 2 %, 51.61 W, 645 MiB
2026/02/15 15:50:46.946, 80 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:50:48.946, 75 %, 2 %, 51.72 W, 645 MiB
2026/02/15 15:50:50.946, 79 %, 2 %, 51.41 W, 645 MiB
2026/02/15 15:50:52.946, 78 %, 2 %, 51.57 W, 645 MiB
2026/02/15 15:50:54.947, 78 %, 2 %, 51.61 W, 645 MiB
2026/02/15 15:50:56.947, 83 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:50:58.947, 81 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:51:00.947, 84 %, 2 %, 51.73 W, 645 MiB
2026/02/15 15:51:02.948, 78 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:51:04.948, 80 %, 2 %, 51.61 W, 645 MiB
2026/02/15 15:51:06.948, 77 %, 2 %, 51.78 W, 645 MiB
2026/02/15 15:51:08.949, 83 %, 2 %, 51.75 W, 645 MiB
2026/02/15 15:51:10.949, 85 %, 2 %, 51.60 W, 645 MiB
2026/02/15 15:51:12.949, 80 %, 2 %, 51.73 W, 645 MiB
2026/02/15 15:51:14.949, 84 %, 2 %, 51.86 W, 645 MiB
2026/02/15 15:51:16.949, 82 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:51:18.950, 80 %, 2 %, 51.65 W, 645 MiB
2026/02/15 15:51:20.950, 76 %, 2 %, 51.71 W, 645 MiB
2026/02/15 15:51:22.950, 78 %, 2 %, 51.74 W, 645 MiB
2026/02/15 15:51:24.950, 85 %, 2 %, 51.77 W, 645 MiB
2026/02/15 15:51:26.951, 85 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:51:28.951, 81 %, 2 %, 51.47 W, 645 MiB
2026/02/15 15:51:30.951, 78 %, 2 %, 51.82 W, 645 MiB
2026/02/15 15:51:32.951, 77 %, 2 %, 51.57 W, 645 MiB
2026/02/15 15:51:34.952, 79 %, 2 %, 51.50 W, 645 MiB
2026/02/15 15:51:36.952, 75 %, 2 %, 51.46 W, 645 MiB
2026/02/15 15:51:38.952, 79 %, 2 %, 51.66 W, 645 MiB
2026/02/15 15:51:40.952, 73 %, 2 %, 51.65 W, 645 MiB
2026/02/15 15:51:42.952, 75 %, 2 %, 51.44 W, 645 MiB
2026/02/15 15:51:44.953, 83 %, 2 %, 51.73 W, 645 MiB
2026/02/15 15:51:46.953, 77 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:51:48.953, 83 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:51:50.953, 79 %, 2 %, 51.56 W, 645 MiB
2026/02/15 15:51:52.954, 69 %, 2 %, 51.39 W, 645 MiB
2026/02/15 15:51:54.954, 83 %, 2 %, 51.66 W, 645 MiB
2026/02/15 15:51:56.954, 83 %, 2 %, 51.55 W, 645 MiB
2026/02/15 15:51:58.954, 82 %, 2 %, 51.59 W, 645 MiB
2026/02/15 15:52:00.955, 85 %, 2 %, 51.49 W, 645 MiB
2026/02/15 15:52:02.955, 80 %, 2 %, 51.54 W, 645 MiB
2026/02/15 15:52:04.955, 83 %, 2 %, 51.39 W, 645 MiB
2026/02/15 15:52:06.955, 77 %, 2 %, 51.36 W, 645 MiB
2026/02/15 15:52:08.955, 83 %, 2 %, 51.53 W, 645 MiB
2026/02/15 15:52:10.956, 85 %, 2 %, 51.74 W, 645 MiB
2026/02/15 15:52:12.956, 84 %, 2 %, 51.70 W, 645 MiB
2026/02/15 15:52:14.956, 79 %, 2 %, 51.44 W, 645 MiB
2026/02/15 15:52:16.956, 79 %, 2 %, 51.50 W, 645 MiB
2026/02/15 15:52:18.957, 83 %, 2 %, 51.54 W, 645 MiB
2026/02/15 15:52:20.957, 85 %, 2 %, 51.50 W, 645 MiB
2026/02/15 15:52:22.957, 80 %, 2 %, 51.34 W, 645 MiB
2026/02/15 15:52:24.957, 75 %, 2 %, 51.56 W, 645 MiB
2026/02/15 15:52:26.957, 82 %, 2 %, 51.55 W, 645 MiB
2026/02/15 15:52:28.958, 84 %, 2 %, 51.40 W, 645 MiB
2026/02/15 15:52:30.958, 83 %, 2 %, 51.63 W, 645 MiB
2026/02/15 15:52:32.958, 84 %, 2 %, 51.64 W, 645 MiB
2026/02/15 15:52:34.958, 83 %, 2 %, 51.64 W, 645 MiB
2026/02/15 15:52:36.958, 82 %, 2 %, 51.60 W, 645 MiB
2026/02/15 15:52:38.958, 81 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:52:40.959, 74 %, 2 %, 51.77 W, 645 MiB
2026/02/15 15:52:42.959, 84 %, 2 %, 51.53 W, 645 MiB
2026/02/15 15:52:44.959, 73 %, 2 %, 51.66 W, 645 MiB
2026/02/15 15:52:46.959, 80 %, 2 %, 51.65 W, 645 MiB
2026/02/15 15:52:48.959, 78 %, 2 %, 51.35 W, 645 MiB
2026/02/15 15:52:50.960, 81 %, 2 %, 51.76 W, 645 MiB
2026/02/15 15:52:52.960, 80 %, 2 %, 51.65 W, 645 MiB
2026/02/15 15:52:54.960, 79 %, 2 %, 51.55 W, 645 MiB
2026/02/15 15:52:56.960, 72 %, 2 %, 51.62 W, 645 MiB
2026/02/15 15:52:58.960, 80 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:53:00.960, 86 %, 2 %, 51.74 W, 645 MiB
2026/02/15 15:53:02.961, 81 %, 2 %, 51.69 W, 645 MiB
2026/02/15 15:53:04.961, 84 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:53:06.961, 86 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:53:08.961, 79 %, 2 %, 51.89 W, 645 MiB
2026/02/15 15:53:10.961, 80 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:53:12.961, 80 %, 2 %, 51.73 W, 645 MiB
2026/02/15 15:53:14.962, 86 %, 2 %, 51.52 W, 645 MiB
2026/02/15 15:53:16.962, 84 %, 2 %, 51.75 W, 645 MiB
2026/02/15 15:53:18.962, 80 %, 2 %, 51.78 W, 645 MiB
2026/02/15 15:53:20.962, 78 %, 2 %, 51.78 W, 645 MiB
2026/02/15 15:53:22.962, 84 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:53:24.963, 84 %, 2 %, 51.96 W, 645 MiB
2026/02/15 15:53:26.963, 79 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:53:28.963, 83 %, 2 %, 51.67 W, 645 MiB
2026/02/15 15:53:30.963, 85 %, 2 %, 51.64 W, 645 MiB
2026/02/15 15:53:32.963, 80 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:53:34.963, 80 %, 2 %, 51.83 W, 645 MiB
2026/02/15 15:53:36.964, 84 %, 2 %, 51.65 W, 645 MiB
2026/02/15 15:53:38.964, 79 %, 2 %, 51.68 W, 645 MiB
2026/02/15 15:53:40.964, 74 %, 2 %, 51.52 W, 645 MiB
2026/02/15 15:53:42.964, 76 %, 2 %, 51.57 W, 645 MiB
2026/02/15 15:53:44.964, 85 %, 2 %, 51.88 W, 645 MiB
2026/02/15 15:53:46.964, 79 %, 2 %, 51.85 W, 645 MiB
2026/02/15 15:53:48.965, 79 %, 2 %, 51.76 W, 645 MiB
2026/02/15 15:53:50.965, 81 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:53:52.965, 86 %, 2 %, 51.70 W, 645 MiB
2026/02/15 15:53:54.965, 84 %, 2 %, 51.79 W, 645 MiB
2026/02/15 15:53:56.965, 83 %, 2 %, 51.71 W, 645 MiB
2026/02/15 15:53:58.966, 80 %, 2 %, 51.90 W, 645 MiB
2026/02/15 15:54:00.966, 79 %, 2 %, 51.71 W, 643 MiB
2026/02/15 15:54:02.966, 77 %, 2 %, 51.88 W, 643 MiB
2026/02/15 15:54:04.966, 74 %, 2 %, 51.69 W, 643 MiB
2026/02/15 15:54:06.966, 77 %, 2 %, 51.70 W, 643 MiB
2026/02/15 15:54:08.967, 80 %, 2 %, 51.80 W, 643 MiB
2026/02/15 15:54:10.967, 75 %, 2 %, 51.67 W, 643 MiB
2026/02/15 15:54:12.967, 82 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:54:14.967, 84 %, 2 %, 51.70 W, 643 MiB
2026/02/15 15:54:16.967, 80 %, 2 %, 51.51 W, 643 MiB
2026/02/15 15:54:18.967, 78 %, 2 %, 51.58 W, 643 MiB
2026/02/15 15:54:20.968, 77 %, 2 %, 51.51 W, 643 MiB
2026/02/15 15:54:22.968, 77 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:54:24.968, 78 %, 2 %, 51.78 W, 643 MiB
2026/02/15 15:54:26.968, 72 %, 2 %, 51.57 W, 643 MiB
2026/02/15 15:54:28.968, 80 %, 2 %, 51.64 W, 643 MiB
2026/02/15 15:54:30.969, 79 %, 2 %, 51.95 W, 643 MiB
2026/02/15 15:54:32.969, 81 %, 2 %, 51.69 W, 643 MiB
2026/02/15 15:54:34.969, 84 %, 2 %, 51.75 W, 643 MiB
2026/02/15 15:54:36.969, 75 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:54:38.969, 80 %, 2 %, 51.49 W, 643 MiB
2026/02/15 15:54:40.969, 79 %, 2 %, 51.57 W, 643 MiB
2026/02/15 15:54:42.970, 82 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:54:44.970, 78 %, 2 %, 51.44 W, 643 MiB
2026/02/15 15:54:46.970, 83 %, 2 %, 51.68 W, 643 MiB
2026/02/15 15:54:48.970, 83 %, 2 %, 51.41 W, 643 MiB
2026/02/15 15:54:50.971, 80 %, 2 %, 51.73 W, 643 MiB
2026/02/15 15:54:52.971, 83 %, 2 %, 51.58 W, 643 MiB
2026/02/15 15:54:54.971, 82 %, 2 %, 51.59 W, 643 MiB
2026/02/15 15:54:56.971, 79 %, 2 %, 51.52 W, 643 MiB
2026/02/15 15:54:58.971, 75 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:55:00.971, 79 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:55:02.972, 82 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:55:04.972, 79 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:55:06.972, 82 %, 2 %, 51.70 W, 643 MiB
2026/02/15 15:55:08.972, 85 %, 2 %, 51.64 W, 643 MiB
2026/02/15 15:55:10.972, 76 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:55:12.973, 79 %, 2 %, 51.76 W, 643 MiB
2026/02/15 15:55:14.973, 72 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:55:16.973, 82 %, 2 %, 51.72 W, 643 MiB
2026/02/15 15:55:18.973, 72 %, 2 %, 51.86 W, 643 MiB
2026/02/15 15:55:20.973, 79 %, 2 %, 51.86 W, 643 MiB
2026/02/15 15:55:22.974, 81 %, 2 %, 51.81 W, 643 MiB
2026/02/15 15:55:24.974, 79 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:55:26.974, 80 %, 2 %, 51.87 W, 643 MiB
2026/02/15 15:55:28.974, 84 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:55:30.974, 80 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:55:32.975, 77 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:55:34.975, 80 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:55:36.975, 73 %, 2 %, 51.81 W, 643 MiB
2026/02/15 15:55:38.975, 81 %, 2 %, 51.86 W, 643 MiB
2026/02/15 15:55:40.975, 82 %, 2 %, 51.91 W, 643 MiB
2026/02/15 15:55:42.975, 81 %, 2 %, 51.66 W, 643 MiB
2026/02/15 15:55:44.976, 75 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:55:46.976, 74 %, 2 %, 51.65 W, 643 MiB
2026/02/15 15:55:48.976, 79 %, 2 %, 51.94 W, 643 MiB
2026/02/15 15:55:50.976, 85 %, 2 %, 51.92 W, 643 MiB
2026/02/15 15:55:52.976, 84 %, 2 %, 51.72 W, 643 MiB
2026/02/15 15:55:54.977, 83 %, 2 %, 51.74 W, 643 MiB
2026/02/15 15:55:56.977, 81 %, 2 %, 51.64 W, 643 MiB
2026/02/15 15:55:58.977, 84 %, 2 %, 51.65 W, 643 MiB
2026/02/15 15:56:00.977, 81 %, 2 %, 51.44 W, 643 MiB
2026/02/15 15:56:02.977, 72 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:56:04.977, 74 %, 2 %, 51.85 W, 643 MiB
2026/02/15 15:56:06.978, 79 %, 2 %, 51.68 W, 643 MiB
2026/02/15 15:56:08.978, 86 %, 2 %, 51.95 W, 643 MiB
2026/02/15 15:56:10.978, 74 %, 2 %, 51.73 W, 643 MiB
2026/02/15 15:56:12.978, 78 %, 2 %, 51.74 W, 643 MiB
2026/02/15 15:56:14.978, 81 %, 2 %, 52.00 W, 643 MiB
2026/02/15 15:56:16.978, 79 %, 2 %, 51.77 W, 643 MiB
2026/02/15 15:56:18.979, 85 %, 2 %, 51.78 W, 643 MiB
2026/02/15 15:56:20.979, 82 %, 2 %, 51.70 W, 643 MiB
2026/02/15 15:56:22.979, 79 %, 2 %, 51.77 W, 643 MiB
2026/02/15 15:56:24.979, 71 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:56:26.979, 81 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:56:28.980, 80 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:56:30.980, 75 %, 2 %, 51.37 W, 643 MiB
2026/02/15 15:56:32.980, 80 %, 2 %, 51.41 W, 643 MiB
2026/02/15 15:56:34.980, 74 %, 2 %, 51.43 W, 643 MiB
2026/02/15 15:56:36.980, 77 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:56:38.980, 84 %, 2 %, 51.54 W, 643 MiB
2026/02/15 15:56:40.981, 84 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:56:42.981, 77 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:56:44.981, 78 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:56:46.981, 83 %, 2 %, 51.69 W, 643 MiB
2026/02/15 15:56:48.981, 74 %, 2 %, 51.40 W, 643 MiB
2026/02/15 15:56:50.982, 80 %, 2 %, 51.37 W, 643 MiB
2026/02/15 15:56:52.982, 77 %, 2 %, 51.44 W, 643 MiB
2026/02/15 15:56:54.982, 78 %, 2 %, 51.37 W, 643 MiB
2026/02/15 15:56:56.982, 77 %, 2 %, 51.25 W, 643 MiB
2026/02/15 15:56:58.982, 85 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:57:00.983, 73 %, 2 %, 51.35 W, 643 MiB
2026/02/15 15:57:02.983, 83 %, 2 %, 51.56 W, 643 MiB
2026/02/15 15:57:04.983, 80 %, 2 %, 51.87 W, 643 MiB
2026/02/15 15:57:06.983, 79 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:57:08.983, 81 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:57:10.984, 79 %, 2 %, 51.49 W, 643 MiB
2026/02/15 15:57:12.984, 79 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:57:14.984, 85 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:57:16.984, 83 %, 2 %, 51.51 W, 643 MiB
2026/02/15 15:57:18.984, 76 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:57:20.985, 74 %, 2 %, 51.48 W, 643 MiB
2026/02/15 15:57:22.985, 71 %, 2 %, 51.28 W, 643 MiB
2026/02/15 15:57:24.985, 78 %, 2 %, 51.34 W, 643 MiB
2026/02/15 15:57:26.985, 80 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:57:28.985, 78 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:57:30.986, 78 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:57:32.986, 79 %, 2 %, 51.56 W, 643 MiB
2026/02/15 15:57:34.986, 83 %, 2 %, 51.82 W, 643 MiB
2026/02/15 15:57:36.986, 82 %, 2 %, 51.50 W, 643 MiB
2026/02/15 15:57:38.987, 79 %, 2 %, 51.66 W, 643 MiB
2026/02/15 15:57:40.987, 74 %, 2 %, 51.64 W, 643 MiB
2026/02/15 15:57:42.987, 72 %, 2 %, 51.38 W, 643 MiB
2026/02/15 15:57:44.987, 84 %, 2 %, 51.54 W, 643 MiB
2026/02/15 15:57:46.988, 82 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:57:48.988, 77 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:57:50.988, 79 %, 2 %, 51.80 W, 643 MiB
2026/02/15 15:57:52.988, 77 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:57:54.989, 79 %, 2 %, 51.74 W, 643 MiB
2026/02/15 15:57:56.989, 81 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:57:58.989, 77 %, 2 %, 51.70 W, 643 MiB
2026/02/15 15:58:00.989, 80 %, 2 %, 51.62 W, 643 MiB
2026/02/15 15:58:02.989, 81 %, 2 %, 51.71 W, 643 MiB
2026/02/15 15:58:04.990, 82 %, 2 %, 51.76 W, 643 MiB
2026/02/15 15:58:06.990, 73 %, 2 %, 51.52 W, 643 MiB
2026/02/15 15:58:08.990, 84 %, 2 %, 51.57 W, 643 MiB
2026/02/15 15:58:10.990, 83 %, 2 %, 51.52 W, 643 MiB
2026/02/15 15:58:12.991, 80 %, 2 %, 51.40 W, 643 MiB
2026/02/15 15:58:14.991, 73 %, 2 %, 51.43 W, 643 MiB
2026/02/15 15:58:16.991, 80 %, 2 %, 51.51 W, 643 MiB
2026/02/15 15:58:18.991, 78 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:58:20.992, 78 %, 2 %, 51.56 W, 643 MiB
2026/02/15 15:58:22.992, 82 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:58:24.992, 84 %, 2 %, 51.63 W, 643 MiB
2026/02/15 15:58:26.992, 80 %, 2 %, 51.56 W, 643 MiB
2026/02/15 15:58:28.993, 77 %, 2 %, 51.52 W, 643 MiB
2026/02/15 15:58:30.993, 78 %, 2 %, 51.48 W, 643 MiB
2026/02/15 15:58:32.993, 74 %, 2 %, 51.26 W, 643 MiB
2026/02/15 15:58:34.993, 78 %, 2 %, 51.28 W, 643 MiB
2026/02/15 15:58:36.993, 76 %, 2 %, 51.33 W, 643 MiB
2026/02/15 15:58:38.994, 85 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:58:40.994, 77 %, 2 %, 51.61 W, 643 MiB
2026/02/15 15:58:42.994, 81 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:58:44.995, 84 %, 2 %, 51.66 W, 643 MiB
2026/02/15 15:58:46.995, 83 %, 2 %, 51.56 W, 643 MiB
2026/02/15 15:58:48.995, 79 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:58:50.995, 79 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:58:52.996, 79 %, 2 %, 51.58 W, 643 MiB
2026/02/15 15:58:54.996, 81 %, 2 %, 51.58 W, 643 MiB
2026/02/15 15:58:56.996, 83 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:58:58.996, 80 %, 2 %, 51.37 W, 643 MiB
2026/02/15 15:59:00.997, 78 %, 2 %, 51.45 W, 643 MiB
2026/02/15 15:59:02.997, 84 %, 2 %, 51.60 W, 643 MiB
2026/02/15 15:59:04.997, 81 %, 2 %, 51.34 W, 643 MiB
2026/02/15 15:59:06.997, 79 %, 2 %, 51.40 W, 643 MiB
2026/02/15 15:59:08.997, 73 %, 2 %, 51.28 W, 643 MiB
2026/02/15 15:59:10.998, 81 %, 2 %, 51.38 W, 643 MiB
2026/02/15 15:59:12.998, 75 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:59:14.998, 74 %, 2 %, 51.22 W, 643 MiB
2026/02/15 15:59:16.998, 85 %, 2 %, 51.37 W, 643 MiB
2026/02/15 15:59:18.998, 82 %, 2 %, 51.57 W, 643 MiB
2026/02/15 15:59:20.999, 82 %, 2 %, 51.36 W, 643 MiB
2026/02/15 15:59:22.999, 82 %, 2 %, 51.32 W, 643 MiB
2026/02/15 15:59:24.999, 81 %, 2 %, 51.66 W, 643 MiB
2026/02/15 15:59:26.999, 79 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:59:29.000, 78 %, 2 %, 51.36 W, 643 MiB
2026/02/15 15:59:31.000, 83 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:59:33.000, 80 %, 2 %, 51.58 W, 643 MiB
2026/02/15 15:59:35.000, 74 %, 2 %, 51.46 W, 643 MiB
2026/02/15 15:59:37.000, 81 %, 2 %, 51.53 W, 643 MiB
2026/02/15 15:59:39.001, 80 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:59:41.001, 78 %, 2 %, 51.15 W, 643 MiB
2026/02/15 15:59:43.001, 82 %, 2 %, 51.34 W, 643 MiB
2026/02/15 15:59:45.001, 74 %, 2 %, 51.47 W, 643 MiB
2026/02/15 15:59:47.001, 87 %, 2 %, 51.73 W, 643 MiB
2026/02/15 15:59:49.002, 79 %, 2 %, 51.13 W, 643 MiB
2026/02/15 15:59:51.002, 81 %, 2 %, 51.33 W, 643 MiB
2026/02/15 15:59:53.002, 75 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:59:55.002, 83 %, 2 %, 51.55 W, 643 MiB
2026/02/15 15:59:57.003, 79 %, 2 %, 51.42 W, 643 MiB
2026/02/15 15:59:59.003, 80 %, 2 %, 51.23 W, 643 MiB
2026/02/15 16:00:01.003, 80 %, 2 %, 51.59 W, 643 MiB
2026/02/15 16:00:03.003, 82 %, 2 %, 51.44 W, 643 MiB
2026/02/15 16:00:05.003, 78 %, 2 %, 51.41 W, 643 MiB
2026/02/15 16:00:07.004, 80 %, 2 %, 51.18 W, 643 MiB
2026/02/15 16:00:09.004, 78 %, 2 %, 51.35 W, 643 MiB
2026/02/15 16:00:11.004, 76 %, 2 %, 51.49 W, 643 MiB
2026/02/15 16:00:13.004, 73 %, 2 %, 51.22 W, 643 MiB
2026/02/15 16:00:15.004, 81 %, 2 %, 51.31 W, 643 MiB
2026/02/15 16:00:17.005, 80 %, 2 %, 51.39 W, 643 MiB
2026/02/15 16:00:19.005, 82 %, 2 %, 51.41 W, 643 MiB
2026/02/15 16:00:21.005, 83 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:00:23.005, 83 %, 2 %, 51.54 W, 643 MiB
2026/02/15 16:00:25.006, 86 %, 2 %, 51.43 W, 643 MiB
2026/02/15 16:00:27.006, 84 %, 2 %, 51.44 W, 643 MiB
2026/02/15 16:00:29.006, 81 %, 2 %, 51.33 W, 643 MiB
2026/02/15 16:00:31.006, 76 %, 2 %, 51.22 W, 643 MiB
2026/02/15 16:00:33.006, 79 %, 2 %, 51.40 W, 643 MiB
2026/02/15 16:00:35.007, 83 %, 2 %, 51.60 W, 643 MiB
2026/02/15 16:00:37.007, 85 %, 2 %, 51.48 W, 643 MiB
2026/02/15 16:00:39.007, 77 %, 2 %, 51.28 W, 643 MiB
2026/02/15 16:00:41.007, 74 %, 2 %, 51.50 W, 643 MiB
2026/02/15 16:00:43.008, 84 %, 2 %, 51.64 W, 643 MiB
2026/02/15 16:00:45.008, 80 %, 2 %, 51.43 W, 643 MiB
2026/02/15 16:00:47.008, 79 %, 2 %, 51.53 W, 643 MiB
2026/02/15 16:00:49.008, 83 %, 2 %, 51.56 W, 643 MiB
2026/02/15 16:00:51.009, 80 %, 2 %, 51.71 W, 643 MiB
2026/02/15 16:00:53.009, 82 %, 2 %, 51.49 W, 643 MiB
2026/02/15 16:00:55.009, 77 %, 2 %, 51.66 W, 643 MiB
2026/02/15 16:00:57.009, 81 %, 2 %, 51.52 W, 643 MiB
2026/02/15 16:00:59.009, 76 %, 2 %, 51.64 W, 643 MiB
2026/02/15 16:01:01.010, 82 %, 2 %, 51.47 W, 643 MiB
2026/02/15 16:01:03.010, 74 %, 2 %, 51.41 W, 643 MiB
2026/02/15 16:01:05.010, 84 %, 2 %, 51.38 W, 643 MiB
2026/02/15 16:01:07.010, 80 %, 2 %, 51.30 W, 643 MiB
2026/02/15 16:01:09.011, 83 %, 2 %, 51.44 W, 643 MiB
2026/02/15 16:01:11.011, 83 %, 2 %, 51.24 W, 643 MiB
2026/02/15 16:01:13.011, 85 %, 2 %, 51.49 W, 643 MiB
2026/02/15 16:01:15.011, 81 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:01:17.011, 76 %, 2 %, 51.57 W, 643 MiB
2026/02/15 16:01:19.012, 78 %, 2 %, 51.57 W, 643 MiB
2026/02/15 16:01:21.012, 79 %, 2 %, 51.49 W, 643 MiB
2026/02/15 16:01:23.012, 82 %, 2 %, 51.43 W, 643 MiB
2026/02/15 16:01:25.012, 82 %, 2 %, 51.58 W, 643 MiB
2026/02/15 16:01:27.013, 75 %, 2 %, 51.47 W, 643 MiB
2026/02/15 16:01:29.013, 80 %, 2 %, 51.49 W, 643 MiB
2026/02/15 16:01:31.013, 83 %, 2 %, 51.50 W, 643 MiB
2026/02/15 16:01:33.013, 81 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:01:35.013, 79 %, 2 %, 51.25 W, 643 MiB
2026/02/15 16:01:37.014, 80 %, 2 %, 51.35 W, 643 MiB
2026/02/15 16:01:39.014, 81 %, 2 %, 51.51 W, 643 MiB
2026/02/15 16:01:41.014, 82 %, 2 %, 51.14 W, 635 MiB
2026/02/15 16:01:43.014, 81 %, 2 %, 51.48 W, 643 MiB
2026/02/15 16:01:45.014, 80 %, 2 %, 51.72 W, 643 MiB
2026/02/15 16:01:47.015, 79 %, 2 %, 51.45 W, 643 MiB
2026/02/15 16:01:49.015, 86 %, 2 %, 51.67 W, 643 MiB
